ID,Cohort,DOB,D1.Date,D1.Age,Cage,Index,Tx,Sex,Post.Covid,D1.Dist,D1.ToR,D1.DoR,0.5.D1.ToR,5.10.D1.ToR,10.15.D1.ToR,15.20.D1.ToR,20.25.D1.ToR,25.30.D1.ToR,D2.Dist,D2.Rot,D9.Dist,D9.ToR,D9D1.ToR,D9.DoR,D9.Rot,0.5.D9.ToR,5.10.D9.ToR,10.15.D9.ToR,15.20.D9.ToR,20.25.D9.ToR,25.30.D9.ToR,0.5.D9D1.ToR,5.10.D9D1.ToR,10.15.D9D1.ToR,15.20.D9D1.ToR,20.25.D9D1.ToR,25.30.D9D1.ToR,0.5.D9.Dist,5.10.D9.Dist,10.15.D9.Dist,15.20.D9.Dist,20.25.D9.Dist,25.30.D9.Dist,Brain.Wt,Brain.Wt.Norm,Brain.OXY,Brain.NOR,Brain.OMOR,Brain.NOR.OXY,Brain.OMOR.OXY,Brain.OMOR.NOR,HP.BL1,HP.BL2,HP.Av,HP.Av.Norm,SBR011268975,SBR011564753,SBJ012083864,SBB012960401,SBB013116937,SBB013583156,SBB014746527,SBB014938916,SBR015062003,SBJ015276763,SBJ015389798,SBJ015444437,SBJ016017430,SBR017236125,SBJ020533570,SBB020584334,SBB021725481,SBT021816505,SBB023323889,SBJ023442990,gJAX00097622q,SBJ024287387,SBJ024343076,SBT024676952,SBR024956708,SBJ030341629,SBR030729861,SBB030805883,SBB031685245,SBJ031952786,SBJ032260408,SBR033363410,SBJ034218063,SBJ034360732,SBJ034626667,SBB035061110,SBJ035272030,SBJ035881520,SBJ036198213,SBR040689107,SBR042358271,SBJ042986544,SBJ043363012,SBR043649829,SBJ044442934,SBR044466521,SBR050365035,SBJ052840500,SBB053347475,SBT053834758,SBJ054695332,SBJ054817009,SBR060292159,SBJ060451207,SBB060966558,SBJ060972744,SBR061598665,SBJ061822650,SBJ063150383,SBB064242512,SBB064972355,SBB065640181,SBT070125779,SBJ070125933,SBJ070127230,SBT070127390,SBT070127539,SBJ070127987,SBT070128909,SBT070131511,SBJ070132448,SBT070133022,SBT070133029,SBJ070133596,SBJ070134822,SBJ070134853,SBT070136007,SBJ070137116,SBT070144908,SBT070145074,SBJ070145110,SBJ070145899,gUNC12372829,SBJ070146013,SBT070146680,SBJ070146690,SBT070179412,SBT070180950,SBJ070181233,SBT070181237,SBT070182410,SBT070189733,SBT070189898,SBJ070190060,SBT070190289,gUNC12382380,SBT070192925,SBJ070194364,SBT070194967,SBJ070195041,SBT070195049,SBT070520070,SBT070520756,gJAX00148771,gJAX00148771b,gUNCHS019472,SBJ070522140,SBJ070523363,SBT070523467,SBJ070523772,SBJ070523993,SBT070525231,SBT070530383,SBJ070530418,SBT070530495,SBT070530685,SBT070530772,mUNC070621878,SBT070637398,SBB071094317,SBJ071824561,SBR072942061,SBB073034666,SBR073155272,SBJ073756103,SBB073932646,SBJ074372332,SBJ074558197,SBB074858469,SBR080145300,SBB080461039,SBJ080694151,SBB081423344,SBJ082066039,SBJ082115191,SBJ083139730,SBB083787445,SBR083880500,SBJ084357244,SBJ084634728,SBJ084690426,SBJ084821480,SBJ091131236,SBJ091539829,SBB091549242,SBB091584165,SBB091705845,SBJ091981684,SBJ092992728,SBT093376034,SBJ093940862,SBJ093985219,SBR100356384,SBT100670018,SBT100774147,SBR101184714,SBJ103197776,SBJ103601755,SBT103665517,SBB103807422,SBR111464647,SBJ114214093,SBB121464901,SBJ122182223,SBR122387907,SBJ122881832,SBT123149928,SBJ123283083,SBJ123360839,SBB123733881,SBJ124309136,SBB130250070,SBJ131042561,SBJ131458531,SBT132238514,SBR132392332,SBB132408413,SBB133262301,SBB133801320,SBJ133808455,SBJ141274002,SBJ141489705,SBJ142498586,SBR142791054,SBB143232863,SBJ143686906,SBJ143732293,SBB150172204,UNCrs218676023,SBB150313258,SBB150324746,SBB150693979,SBB150841520,SBB151292935,rs264203947,SBJ153255607,SBJ153377703,SBR153450431,SBB153745700,SBJ153915063,SBB160639080,SBJ160894401,SBJ163052948,SBB163575800,SBJ173421843,SBT173556233,SBJ180818887,SBB183317687,SBJ183374202,SBJ190768497,SBJ191103206,SBR191166795,SBJ191787966,SBT192021029,SBT192273213,SBB192362068,SBJ192414635,SBJ200441896,SBJ200621694,SBJ200737797,SBJ201716288,SBJ204027928,SBJ205713578,SBJ206367145,SBB206446605
12806,8,3/8/2020,7/10/2020,124,535867,304,0,1,1,78.21,914.1,40.289,205.5,135.5,123.8,153.8,154.8,140.8,56.817,89,68.291,774.2,-139.9,33.32,106,130.9,126.3,158.5,121,106,131.5,-74.6,-9.2,34.7,-32.8,-48.8,-9.3,19.465,11.667,8.718,8.851,9.566,10.024,,,,,,,,,,,,,H,H,H,H,H,H,B,B,B,B,B,B,B,H,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,J,J,J,J,B,B,H,H,J,J,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,B,J,J,J,H,H,H,H,B,B,B,B,B,B,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,B,J,B,H,H,H,-,H,H,H,B,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,J,J,H,B,H,H,J,H,H,H,J,J,H,H,H,H,H,J,J,J,J,J,J,J,J
12807,8,3/8/2020,7/10/2020,124,535867,305,0,1,1,55.433,786.7,28.137,15.6,198.5,183.8,148.1,130.6,110.1,42.605,112,63.792,877.1,90.4,31.778,104,153.2,132.4,165.1,182.7,103.6,140.1,137.6,-66.1,-18.7,34.6,-27,30,18.337,11.069,10.205,8.291,8.33,7.56,,,,,,,,,,,,,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,B,B,B,H,H,H,J,J,J,J,J,J,J,H,J,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,H,H,H,H,H,H,H,H,J,J,J,J,B,B,B,B,B,B,B,B,H,H,B,B,B,B,B,H,H,H,B,H,H,B,B,B,B,B,B,B,B,H,H,-,J,J,J,J,J,J,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,H,H,H,H,H,B,B,B,B,B,B,B,B,J,J,J,J,J,B,B,B
12808,8,3/8/2020,7/10/2020,124,535867,306,0,1,1,70.07,862.8,36.2,149.5,157.1,157,139.6,139.2,120.3,51.611,127,75.584,801.1,-61.7,37.389,120,150,129.9,132.1,112.1,139.2,137.7,0.5,-27.2,-24.9,-27.5,0,17.4,21.605,14.444,10.794,9.66,10.152,8.929,,,,,,,,,,,,,H,H,H,H,H,H,H,H,H,H,H,H,H,J,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,H,H,B,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,H,H,B,B,B,B,B,H,H,H,H,H,H,H,B,B,J,J,J,H,H,H,J,J,B,B,B,B,B,J,J,J
12809,8,3/31/2020,7/10/2020,101,547369,307,1,1,1,79.536,945.4,40.882,142.5,153.7,161.6,157,145.2,185.3,54.754,173,76.141,1707.7,762.3,68.852,271,221,290,298.7,297.9,300,300,78.5,136.3,137.1,140.9,154.8,114.7,21.242,16.616,14.681,10.24,7.715,5.648,,,,,,,,,,,,,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,B,J,J,J,J,H,H,B,B,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,H,H,B,B,B,B,B,B,B,H,J,J,J,J,J,H,H,H,H,H,J,J,H,H,H,H,J,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,B,B,B,B,B,B,B,B,J,J,J,J,J,H,H,J,J,H,H,B,J,J,H,H,H,H,H,H,H,H,J,B,B,B,B,B,B,B
12810,8,3/31/2020,7/10/2020,101,547369,308,1,1,1,60.382,977.2,29.738,180.7,156.5,161.7,159.3,150.8,168.1,32.754,152,54.562,1666.5,689.3,45.031,243,221.8,265.4,292.5,300,298.1,288.7,41.1,108.9,130.8,140.7,147.3,120.6,17.388,10.265,7.361,5.755,6.261,7.533,,,,,,,,,,,,,H,H,H,B,B,B,B,B,B,B,B,B,B,H,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,J,J,J,B,B,B,B,B,B,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,J,J,H,H,H,H,H,H,B,B,B,J,J,J,J,J,J,B,B,B,B,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,B,B,H,H,J,J,H,J,J,H,H,H,H,H,H,H,H,J,B,B,B,B,B,B,B
12811,8,3/31/2020,7/10/2020,101,547369,309,1,1,1,105.459,766.7,45.3,69.3,134.8,147.4,138.7,147.8,128.7,131.338,321,144.448,1384.1,617.4,97.379,399,130.1,132.2,259.4,272.3,290.1,300,60.8,-2.6,112,133.6,142.3,171.3,32.9,38.736,26.712,20.739,14.623,10.739,,,,,,,,,,,,,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,J,J,J,J,H,H,H,B,B,B,B,B,B,B,B,B,H,H,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,H,H,H,H,H,H,H,H,B,B,B,B,B,J,H,H,H,B,B,B,B,H,B,H,H,H,H,-,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,J,J,J,H,H,B,B,B,B,B,B,H,H,B,B,B,B,J,J,J,J
12812,8,3/31/2020,7/10/2020,101,547369,310,1,1,1,79.72,846.7,39.422,118.5,139.5,121.1,154.8,175.3,137.4,91.589,210,124.082,1346,499.3,93.601,240,162.5,222,275.7,295.1,272.4,118.4,44,82.5,154.6,140.3,97.1,-19,23.068,25.468,21.046,18.221,18.772,17.507,,,,,,,,,,,,,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,H,H,J,J,J,J,J,H,J,H,H,H,H,H,H,H,H,J,J,J,H,B,B,B,B,B,B,B,J,J,J,J,H,H,J,H,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,B,H,H,H,H,H,H,H,H,H,H,-,H,H,B,B,B,B,B,B,B,B,H,H,H,H,B,H,H,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J
12813,8,3/5/2020,7/10/2020,127,535865,311,1,0,1,76.614,957.6,40.564,145.9,187.4,184,165.6,147.3,127.4,69.706,139,156.979,276.7,-680.9,32.79,328,162.2,41.1,21.9,15.9,14.9,20.7,16.3,-146.3,-162.1,-149.7,-132.4,-106.7,26.786,34.475,28.066,24.499,22.324,20.83,,,,,,,,,,,,,J,J,J,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,B,J,J,J,H,H,H,H,J,J,J,J,J,J,J,B,H,H,H,H,H,H,B,B,B,B,B,B,J,J,J,J,J,J,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,J,J,H,H,H,H,B,B,B,B,B,B,B,B,H,H,H,J,H,H,H,H,J,J,B,H,H,H,H,H,H,H,B,B,B,H,H,H,H,H
12814,8,3/5/2020,7/10/2020,127,535865,312,1,0,1,60.946,1018.8,31.759,98.1,175,172.2,190.4,210.7,172.5,110.302,250,164.027,191.3,-827.5,25.235,242,123.9,54.9,11.3,1.2,0,0,25.8,-120.1,-160.9,-189.2,-210.7,-172.5,27.906,38.656,29.372,24.874,22.205,21.014,,,,,,,,,,,,,J,J,J,J,J,J,J,J,J,J,J,J,J,H,B,B,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,H,H,H,J,J,J,J,H,H,H,H,-,H,H,H,H,B,B,B,B,B,B,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,J,J,J,J,J,J,J,J,J,J,B,B,B,H,H,H,H,H,B,B,H,H,H,H,H,H,H,J,J,J,J,J,B,H,H,H,H,-,H,B,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,B,B,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H
12815,8,3/5/2020,7/10/2020,127,535865,313,1,0,1,74.659,986.2,37.946,162,189.6,185,151.8,145.8,152,166.673,452,106.365,1341.4,355.2,62.651,178,146.2,161.7,236.8,273.8,273,250,-15.8,-27.9,51.8,122,127.2,98,30.47,34.751,16.487,8.492,7.809,8.356,,,,,,,,,,,,,J,J,H,H,H,H,H,-,H,H,H,H,H,B,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,J,J,J,J,J,J,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,B,B,B,B,B,B,B,J,B,B,B,B,B,B,B,B,B,H,H,H,J,J,J,H,H,H,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,B,B,H,H,H,H,J,H,H,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,B
12816,8,3/5/2020,7/10/2020,127,535865,314,1,0,1,89.247,947.9,46.186,147.5,157.6,123.6,168.3,196.4,154.6,88.127,35,124.402,1591,643.1,108.12,114,230.4,264,275.1,275.2,271.8,274.5,82.9,106.4,151.5,106.9,75.4,119.9,23.869,25.19,21.702,18.683,17.521,17.437,,,,,,,,,,,,,B,B,B,B,B,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,J,J,H,H,H,H,H,H,B,B,H,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,H,H,J,J,J,J,J,J,H,H,H,H,H,H,-,H,J,J,J,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,H,H,H,B,H,H,B,B,B,H,H,H,J,J,B,B,B,B,B,H,H,H
12817,8,3/27/2020,7/10/2020,105,541368,315,0,0,1,62.845,832.2,28.04,110.1,144.8,134.9,120.1,168.5,153.9,45.816,106,62.627,939.9,107.7,28.861,100,149,133.6,152.6,197.3,168.3,139,38.9,-11.2,17.7,77.2,-0.2,-14.9,14.993,11.354,9.834,8.969,8.646,8.832,,,,,,,,,,,,,J,J,H,H,H,H,H,H,H,H,H,H,H,J,H,H,J,J,J,J,J,J,J,H,H,H,B,B,B,B,B,B,B,B,B,B,B,H,H,B,H,H,H,H,J,J,H,H,H,H,H,H,J,J,J,J,J,J,H,B,B,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,H,H,H,J,J,J,J,B,H,H,H,H,H,-,H,H,H,H,H,H,H,H,J,J,J,J,J,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H
12818,8,3/27/2020,7/10/2020,105,541368,316,0,0,1,52.72,877,25.948,143.1,164.4,137.8,138.7,144.4,148.6,38.811,80,68.163,942.4,65.4,34.299,94,149,158.9,131.3,173.3,168.8,160.9,5.9,-5.5,-6.5,34.6,24.4,12.3,17.809,11.834,9.615,9.719,9.4,9.787,,,,,,,,,,,,,J,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,-,H,H,H,H,B,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,-,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,H,H,H,H,H,H,H,B,B,B,B,B,B,H,J,J,J,J,J,J,H,H,B,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,H,H,H,H,H,H,H,H,B,B,B,B,B,H,B,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H
12819,8,3/18/2020,7/10/2020,114,541363,317,0,0,1,55.259,958.4,27.421,149.4,162.5,173.8,145.3,152.8,174.7,35.927,102,67.019,1119.9,161.5,40.523,110,182.6,192.7,223.9,207.5,162.8,150.5,33.2,30.2,50.1,62.2,10,-24.2,17.423,12.31,8.96,9.943,9.431,8.951,,,,,,,,,,,,,H,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,H,H,J,J,J,J,J,J,J,H,H,H,H,H,H,J,J,J,B,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,H,J,J,J,J,H,H,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,B,B,H,H,J,J,J,H,H,H,H,H,H,H,H,B,B,B,B,H,H,H,H
12820,8,3/18/2020,7/10/2020,114,541363,318,0,0,1,70.196,759.6,32.53,150.3,128,138.2,103.6,160.9,78.6,33.744,89,73.936,634.5,-125.1,31.916,112,151.2,108.9,120.3,88.8,105.9,59.4,0.9,-19.1,-17.9,-14.8,-55,-19.2,18.844,13.92,12.598,9.416,9.582,9.575,,,,,,,,,,,,,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,H,H,B,B,B,B,B,B,B,B,H,H,J,J,J,J,J,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,B,J,J,J,J,J,J,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J,J,J,B,H,H,H,H,H,H,B,B,B,B,H,H,H,H,B,B,B,B
12821,8,3/18/2020,7/10/2020,114,541363,319,0,0,1,60.234,826.3,28.563,120.6,161.8,121.2,131.8,147.7,143.1,47.512,109,61.278,825.7,-0.6,30.924,89,182,103.7,119,68.6,162.3,190,61.4,-58.1,-2.2,-63.2,14.6,46.9,18.932,9.687,10.062,7.94,7.876,6.781,,,,,,,,,,,,,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,H,H,H,J,J,J,J,B,B,B,B,J,J,J,J,J,J,J,J,J,J,B,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,J,J,H,H,J,J,B,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
12822,8,3/23/2020,7/10/2020,109,541364,320,0,0,1,74.037,887.6,37.009,162.6,163.9,143.3,152.4,133.4,132.1,32.318,84,39.866,890.4,2.8,22.073,75,165.7,128,129.7,151.2,174,141.8,3.1,-35.9,-13.6,-1.2,40.6,9.7,15.89,7.815,4.289,3.973,4.158,3.742,,,,,,,,,,,,,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,J,J,H,H,H,H,H,H,J,H,H,H,B,B,B,B,B,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,H,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,B,J,J,J,J,J,J,J,J,H,H,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,H,H,H,H,H,B,B,B,B,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J
12823,8,3/23/2020,7/10/2020,109,541364,321,0,0,1,39.671,1125.7,18.682,127.6,173.4,134,148.5,242.2,300,40.458,101,65.436,1004.6,-121.1,32.615,92,138.2,150.3,143.2,198.4,196.6,177.9,10.6,-23.1,9.2,49.9,-45.6,-122.1,18.194,10.596,11.602,9.118,8.08,7.846,,,,,,,,,,,,,B,B,J,J,J,J,J,J,J,J,J,J,J,J,B,B,H,H,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,J,J,J,H,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,J,J,J,J,J,J,H,H,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,H,H,H,B,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,J,J,J,J,J,H,H,H,H,H,H,H,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,H,H,H,H,B,B,B,B,B,B,J,J,J,J,J,J,J,J
